date,confirmedcasesindian,confirmedcasesforeign,discharged,deaths,totalConfirmed
2020-07-03,2983,1,2405,42,2984
2020-07-04,3047,1,2481,42,3048
2020-07-05,3092,1,2502,42,3093
2020-07-06,3123,1,2524,42,3124
2020-07-07,3160,1,2586,42,3161
2020-07-08,3229,1,2621,43,3230
2020-07-09,3257,1,2650,46,3258
2020-07-10,3304,1,2672,46,3305
2020-07-11,3372,1,2706,46,3373
2020-07-12,3416,1,2718,46,3417
2020-07-13,3536,1,2786,47,3537
2020-07-14,3607,1,2856,49,3608
2020-07-15,3685,1,2867,50,3686
2020-07-16,3784,1,2948,50,3785
2020-07-17,3981,1,2995,50,3982
2020-07-18,4101,1,3021,51,4102
2020-07-19,4275,1,3081,52,4276
2020-07-20,4514,1,3116,52,4515
2020-07-21,4641,1,3212,55,4642
2020-07-22,4848,1,3297,55,4849
2020-07-23,5299,1,3349,57,5300
2020-07-24,5444,1,3399,60,5445
2020-07-25,5444,1,3399,60,5445
2020-07-26,5960,1,3495,63,5961
2020-07-27,6103,1,3566,63,6104
2020-07-28,6327,1,3675,66,6328
2020-07-29,6586,1,3720,70,6587
2020-07-30,6865,1,3811,72,6866
2020-07-31,7064,1,3996,76,7065
2020-08-01,7182,1,4168,80,7183
2020-08-02,7446,1,4330,83,7447
2020-08-03,7592,1,4437,86,7593
2020-08-04,7799,1,4538,90,7800
2020-08-05,8007,1,4847,95,8008
2020-08-06,8253,1,5233,98,8254
2020-08-07,8551,1,5427,98,8552
2020-08-08,8900,1,5731,112,8901
2020-08-09,9401,1,5963,117,9402
2020-08-10,9631,1,6134,125,9632
2020-08-11,10020,1,6301,134,10021
2020-08-12,10431,1,6470,136,10432
2020-08-13,10885,1,6687,140,10886
2020-08-14,11301,1,7014,143,11302
2020-08-15,11614,1,7502,147,11615
2020-08-16,11939,1,7748,151,11940
2020-08-17,12174,1,8100,152,12175
2020-08-18,12492,1,8485,158,12493
2020-08-19,12960,1,8724,164,12961
2020-08-20,13224,1,9132,178,13225
2020-08-21,13635,1,9433,187,13636
2020-08-22,14082,1,9676,192,14083
2020-08-23,14565,1,10021,195,14566
2020-08-24,15123,1,10480,200,15124
2020-08-25,15528,1,10912,207,15529
2020-08-26,16013,1,11201,213,16014
2020-08-27,16548,1,11524,219,16549
2020-08-28,17276,1,11775,228,17277
2020-08-29,17864,1,12124,239,17865
2020-08-30,18570,1,12586,250,18571
2020-08-31,19234,1,13066,257,19235
2020-09-01,19826,1,13650,269,19827
2020-09-02,20397,1,14076,280,20398
2020-09-03,21233,1,14501,291,21234
2020-09-04,22179,1,15009,300,22180
2020-09-05,23010,1,15511,312,23011
2020-09-06,23960,1,16056,330,23961
2020-09-07,24628,1,16648,341,24629
2020-09-08,25435,1,17123,348,25436
2020-09-09,26093,1,17473,360,26094
2020-09-10,27210,1,18262,372,27211
2020-09-11,28265,1,18783,377,28266
2020-09-12,29220,1,19428,388,29221
2020-09-13,30335,1,20153,402,30336
2020-09-14,31972,1,21040,414,31973
2020-09-15,33015,1,22213,429,33016
2020-09-16,34406,1,23230,438,34407
2020-09-17,35946,1,24432,447,35947
2020-09-18,37138,1,24965,460,37139
2020-09-19,38006,1,26250,464,38007
2020-09-20,40084,1,27142,478,40085
2020-09-21,40962,1,28017,491,40963
2020-09-22,41776,1,29201,501,41777
2020-09-23,42650,1,30308,512,42651
2020-09-24,43526,1,31331,527,43527
2020-09-25,44403,1,32355,542,44404
2020-09-26,45331,1,33843,555,45332
2020-09-27,46280,1,34859,566,46281
2020-09-28,47044,1,35672,574,47045
2020-09-29,47501,1,36856,580,47502
2020-09-30,47994,1,38282,591,47995
2020-10-01,48620,1,39180,608,48621
2020-10-02,49247,1,40079,625,49248
2020-10-03,49558,1,40419,636,49559
2020-10-04,50519,1,41079,644,50520
2020-10-05,51480,1,41740,652,51481
2020-10-06,51990,1,42621,669,51991
2020-10-07,52474,1,43262,678,52475
2020-10-08,52958,1,43904,688,52959
2020-10-09,53358,1,44808,702,53359
2020-10-10,54062,1,46058,716,54063
2020-10-11,54524,1,46470,734,54525
2020-10-12,55050,1,46931,747,55051
2020-10-13,55346,1,47609,762,55347
2020-10-14,55640,1,48283,782,55641
2020-10-15,56069,1,49129,796,56070
2020-10-16,56492,1,49997,814,56493
2020-10-17,57041,1,50521,829,57042
2020-10-18,57647,1,51186,924,57648
2020-10-19,58023,1,51369,927,58024
2020-10-20,58359,1,51900,933,58360
2020-10-21,58600,1,52291,946,58601
2020-10-22,59105,1,53061,960,59106
2020-10-23,59795,1,54161,979,59796
2020-10-24,59795,1,54161,979,59796
2020-10-25,60154,1,54629,984,60155
2020-10-26,60375,1,54958,993,60376
2020-10-27,60743,1,55663,1001,60744
2020-10-28,60956,1,56085,1007,60957
2020-10-29,61260,1,56556,1009,61261
2020-10-30,61565,1,57012,1009,61566
2020-10-31,61914,1,57270,1011,61915
2020-11-01,62327,1,57422,1023,62328
2020-11-02,62549,1,57609,1027,62550
2020-11-03,62880,1,58050,1029,62881
2020-11-04,63196,1,58459,1033,63197
2020-11-05,64064,1,59338,1047,64065
2020-11-06,64064,1,59338,1047,64065
2020-11-07,65035,1,60083,1063,65036
2020-11-08,65035,1,60083,1063,65036
2020-11-09,65278,1,60242,1065,65279
2020-11-10,65676,1,60453,1075,65677
2020-11-11,66004,1,60970,1080,66005
2020-11-12,66787,1,61451,1086,66788
2020-11-13,67238,1,61990,1093,67239
2020-11-14,67705,1,62302,1097,67706
2020-11-15,68001,1,62483,1102,68002
2020-11-16,68214,1,62543,1107,68215
2020-11-17,68457,1,63158,1116,68458
2020-11-18,68886,1,63603,1119,68887
2020-11-19,69306,1,64032,1128,69307
2020-11-20,69692,1,64427,1133,69693
2020-11-21,70204,1,65562,1138,70205
2020-11-22,70789,1,65562,1146,70790
2020-11-23,71255,1,65733,1155,71256
2020-11-24,71631,1,66172,1162,71632
2020-11-25,72159,1,66349,1173,72160
2020-11-26,72996,1,67119,1196,72997
2020-11-27,72996,1,67119,1196,72997
2020-11-28,73526,1,67514,1201,73527
2020-11-29,73950,1,67861,1214,73951
2020-11-30,74339,1,68148,1222,74340
2020-12-01,75267,1,69083,1238,75268
2020-12-02,75267,1,69083,1238,75268
2020-12-03,75783,1,69578,1251,75784
2020-12-04,76274,1,70045,1263,76275
2020-12-05,76892,1,70626,1273,76893
2020-12-06,77572,1,71116,1281,77573
2020-12-07,77996,1,71489,1285,77997
2020-12-08,78508,1,71980,1295,78509
2020-12-09,79140,1,72435,1307,79141
2020-12-10,79655,1,72880,1320,79656
2020-12-11,81210,1,73936,1341,81211
2020-12-12,81210,1,73936,1341,81211
2020-12-13,81938,1,74381,1351,81939
2020-12-14,82428,1,74781,1355,82429
2020-12-15,83005,1,75501,1361,83006
2020-12-16,84068,1,76554,1375,84069
2020-12-17,84688,1,77243,1384,84689
2020-12-18,84688,1,77243,1384,84689
2020-12-19,85268,1,77803,1399,85269
2020-12-20,85852,1,78371,1408,85853
2020-12-21,86764,1,79755,1426,86765
2020-12-22,86764,1,79755,1426,86765
2020-12-23,87375,1,80425,1439,87376
2020-12-24,87939,1,80986,1447,87940
2020-12-25,88375,1,81587,1458,88376
2020-12-26,88843,1,81871,1463,88844
2020-12-27,89217,1,82298,1476,89218
2020-12-28,89644,1,82537,1483,89645
2020-12-29,89849,1,82850,1489,89850
2020-12-30,90166,1,83416,1495,90167
2020-12-31,90615,1,84149,1504,90616
2021-01-01,90919,1,84692,1509,90920
2021-01-02,91280,1,85189,1515,91281
2021-01-03,91543,1,85658,1522,91544
2021-01-04,91810,1,85908,1527,91811
2021-01-05,92111,1,86611,1535,92112
2021-01-06,92365,1,87105,1544,92366
2021-01-07,92841,1,87978,1555,92842
2021-01-08,92841,1,87978,1555,92842
2021-01-09,93110,1,88370,1562,93111
2021-01-10,93397,1,88615,1568,93398
2021-01-11,93776,1,89446,1578,93777
2021-01-12,93776,1,89446,1578,93777
2021-01-13,93960,1,89729,1589,93961
2021-01-14,94169,1,90025,1593,94170
2021-01-15,94323,1,90218,1596,94324
2021-01-16,94690,1,90736,1606,94691
2021-01-17,94690,1,90736,1606,94691
2021-01-18,94802,1,90838,1611,94803
2021-01-19,94922,1,91170,1617,94923
2021-01-20,95038,1,91428,1619,95039
2021-01-21,95353,1,91852,1626,95354
2021-01-22,95463,1,92040,1629,95464
2021-01-23,95463,1,92040,1629,95464
2021-01-24,95585,1,92224,1629,95586
2021-01-25,95639,1,92284,1631,95640
2021-01-26,95701,1,92544,1635,95702
2021-01-27,95740,1,92650,1636,95741
2021-01-28,95825,1,92748,1639,95826
2021-01-29,95907,1,92928,1642,95908
2021-01-30,95985,1,93055,1642,95986
2021-01-31,96067,1,93223,1643,96068
2021-02-01,96128,1,93310,1644,96129
2021-02-02,96179,1,93451,1648,96180
2021-02-03,96226,1,93533,1651,96227
2021-02-04,96280,1,93629,1655,96281
2021-02-05,96383,1,93723,1659,96384
2021-02-06,96430,1,93824,1662,96431
2021-02-07,96477,1,93877,1664,96478
2021-02-08,96535,1,94057,1671,96536
2021-02-09,96535,1,94057,1671,96536
2021-02-10,96589,1,94127,1673,96590
2021-02-11,96624,1,94240,1673,96625
2021-02-12,96721,1,94396,1678,96722
2021-02-13,96721,1,94396,1678,96722
2021-02-14,96765,1,94449,1680,96766
2021-02-15,96866,1,94572,1680,96867
2021-02-16,96919,1,94674,1682,96920
2021-02-17,96919,1,94674,1682,96920
2021-02-18,97004,1,94772,1684,97005
2021-02-19,97004,1,94772,1684,97005
2021-02-20,97030,1,94850,1686,97031
2021-02-21,97030,1,94850,1687,97031
2021-02-22,97030,1,94850,1687,97031
2021-02-23,97030,1,94850,1689,97031
2021-02-24,97030,1,94850,1690,97031
2021-02-25,97030,1,94850,1690,97031
2021-02-26,97030,1,94850,1690,97031
2021-02-27,97030,1,94850,1691,97031
2021-02-28,97030,1,94850,1692,97031
2021-03-01,97030,1,94880,1692,97031
2021-03-02,97030,1,94880,1692,97031
2021-03-03,97088,1,94946,1692,97089
2021-03-04,97133,1,94979,1692,97134
2021-03-05,97233,1,95000,1692,97234
2021-03-06,97284,1,95035,1694,97285
2021-03-07,97362,1,95073,1694,97363
2021-03-08,97479,1,95123,1695,97480
2021-03-09,97479,1,95123,1695,97480
2021-03-10,97528,1,95223,1695,97529
2021-03-11,97564,1,95268,1697,97565
2021-03-12,97633,1,95294,1698,97634
2021-03-13,97699,1,95362,1700,97700
2021-03-14,97753,1,95469,1702,97754
2021-03-15,97805,1,95494,1703,97806
2021-03-16,97865,1,95581,1704,97866
2021-03-17,97930,1,95628,1704,97931
2021-03-18,98040,1,95665,1704,98041
2021-03-19,98128,1,95727,1704,98129
2021-03-20,98227,1,95796,1704,98228
2021-03-21,98310,1,95851,1704,98311
2021-03-22,98447,1,95883,1704,98448
2021-03-23,98551,1,95954,1704,98552
2021-03-24,98645,1,96010,1706,98646
2021-03-25,98879,1,96062,1706,98880
2021-03-26,99071,1,96215,1707,99072
2021-03-27,99257,1,96388,1708,99258
