date,confirmedcasesindian,confirmedcasesforeign,discharged,deaths,totalConfirmed
2020-11-24,314629,0,306726,1657,314629
2020-11-25,315271,0,307374,1671,315271
2020-11-26,316645,0,308839,1704,316645
2020-11-27,316645,0,308839,1704,316645
2020-11-28,317239,0,309747,1718,317239
2020-11-29,317789,0,310549,1730,317789
2020-11-30,318307,0,311256,1734,318307
2020-12-01,319103,0,312734,1744,319103
2020-12-02,319103,0,312734,1744,319103
2020-12-03,319583,0,313394,1750,319583
2020-12-04,320017,0,314023,1755,320017
2020-12-05,320394,0,314665,1760,320394
2020-12-06,320803,0,315270,1765,320803
2020-12-07,321196,0,315840,1771,321196
2020-12-08,321564,0,316447,1778,321564
2020-12-09,321913,0,316970,1784,321913
2020-12-10,322299,0,317412,1789,322299
2020-12-11,323029,0,318278,1798,323029
2020-12-12,323029,0,318278,1798,323029
2020-12-13,323364,0,318683,1802,323364
2020-12-14,323757,0,319069,1807,323757
2020-12-15,324089,0,319458,1811,324089
2020-12-16,324796,0,320208,1820,324796
2020-12-17,325147,0,320584,1825,325147
2020-12-18,325147,0,320584,1825,325147
2020-12-19,325505,0,320947,1829,325505
2020-12-20,325861,0,321309,1832,325861
2020-12-21,326596,0,321956,1839,326596
2020-12-22,326596,0,321956,1839,326596
2020-12-23,326915,0,322344,1843,326915
2020-12-24,327279,0,322648,1846,327279
2020-12-25,327542,0,322972,1850,327542
2020-12-26,327867,0,323378,1853,327867
2020-12-27,328201,0,323749,1857,328201
2020-12-28,328504,0,324068,1861,328504
2020-12-29,328738,0,324392,1864,328738
2020-12-30,329001,0,324775,1868,329001
2020-12-31,329306,0,325103,1871,329306
2021-01-01,329621,0,325432,1873,329621
2021-01-02,329866,0,325733,1876,329866
2021-01-03,330117,0,325965,1880,330117
2021-01-04,330309,0,326209,1883,330309
2021-01-05,330492,0,326507,1885,330492
2021-01-06,330690,0,326778,1887,330690
2021-01-07,331151,0,327290,1888,331151
2021-01-08,331151,0,327290,1888,331151
2021-01-09,331396,0,327534,1890,331396
2021-01-10,331602,0,327803,1891,331602
2021-01-11,332106,0,328271,1892,332106
2021-01-12,332106,0,328271,1892,332106
2021-01-13,332331,0,328452,1894,332331
2021-01-14,332541,0,328622,1895,332541
2021-01-15,332763,0,328832,1896,332763
2021-01-16,333127,0,329318,1899,333127
2021-01-17,333127,0,329318,1899,333127
2021-01-18,333310,0,329546,1900,333310
2021-01-19,333444,0,329801,1901,333444
2021-01-20,333566,0,330051,1902,333566
2021-01-21,333866,0,330545,1903,333866
2021-01-22,334020,0,330757,1903,334020
2021-01-23,334020,0,330757,1903,334020
2021-01-24,334150,0,330962,1904,334150
2021-01-25,334300,0,331144,1905,334300
2021-01-26,334430,0,331284,1906,334430
2021-01-27,334529,0,331427,1906,334529
2021-01-28,334667,0,331535,1906,334667
2021-01-29,334780,0,331667,1906,334780
2021-01-30,334850,0,331824,1906,334850
2021-01-31,334958,0,331962,1906,334958
2021-02-01,335072,0,332103,1906,335072
2021-02-02,335151,0,332239,1906,335151
2021-02-03,335211,0,332377,1906,335211
2021-02-04,335282,0,332499,1906,335282
2021-02-05,335369,0,332611,1907,335369
2021-02-06,335466,0,332733,1908,335466
2021-02-07,335548,0,332842,1909,335548
2021-02-08,335692,0,333031,1910,335692
2021-02-09,335692,0,333031,1910,335692
2021-02-10,335797,0,333139,1910,335797
2021-02-11,335889,0,333220,1910,335889
2021-02-12,336042,0,333351,1910,336042
2021-02-13,336042,0,333351,1910,336042
2021-02-14,336101,0,333451,1910,336101
2021-02-15,336262,0,333637,1911,336262
2021-02-16,336322,0,333700,1912,336322
2021-02-17,336322,0,333700,1912,336322
2021-02-18,336460,0,333888,1913,336460
2021-02-19,336460,0,333888,1913,336460
2021-02-20,336513,0,333980,1914,336513
2021-02-21,336636,0,334107,1914,336636
2021-02-22,336636,0,334107,1914,336636
2021-02-23,336705,0,334166,1914,336705
2021-02-24,336767,0,334243,1914,336767
2021-02-25,336835,0,334333,1914,336835
2021-02-26,336924,0,334400,1915,336924
2021-02-27,337018,0,334463,1915,337018
2021-02-28,337191,0,334571,1916,337191
2021-03-01,337277,0,334647,1916,337277
2021-03-02,337277,0,334647,1916,337277
2021-03-03,337351,0,334703,1917,337351
2021-03-04,337448,0,334767,1917,337448
2021-03-05,337529,0,334838,1917,337529
2021-03-06,337620,0,334902,1917,337620
2021-03-07,337674,0,334990,1917,337674
2021-03-08,337803,0,335168,1917,337803
2021-03-09,337803,0,335168,1917,337803
2021-03-10,337860,0,335250,1917,337860
2021-03-11,337929,0,335322,1917,337929
2021-03-12,337992,0,335408,1917,337992
2021-03-13,338056,0,335499,1917,338056
2021-03-14,338121,0,335569,1918,338121
2021-03-15,338192,0,335660,1918,338192
2021-03-16,338258,0,335730,1918,338258
2021-03-17,338323,0,335796,1918,338323
2021-03-18,338405,0,335857,1918,338405
2021-03-19,338489,0,335923,1918,338489
2021-03-20,338599,0,335994,1918,338599
2021-03-21,338719,0,336066,1918,338719
2021-03-22,338817,0,336124,1919,338817
2021-03-23,338963,0,336206,1919,338963
2021-03-24,339076,0,336266,1919,339076
2021-03-25,339246,0,336337,1919,339246
2021-03-26,339460,0,336409,1919,339460
2021-03-27,339694,0,336482,1919,339694
