date,confirmedcasesindian,confirmedcasesforeign,discharged,deaths,totalConfirmed
2020-05-24,54,1,16,0,55
2020-05-25,65,1,19,0,66
2020-05-26,66,1,19,0,67
2020-05-27,66,1,28,0,67
2020-05-28,67,1,37,0,68
2020-05-29,68,1,38,0,69
2020-05-30,68,1,41,0,69
2020-05-31,69,1,41,0,70
2020-06-01,69,1,42,0,70
2020-06-02,70,1,42,0,71
2020-06-03,78,1,57,0,79
2020-06-04,78,1,57,0,79
2020-06-05,165,1,57,0,166
2020-06-06,195,1,65,0,196
2020-06-07,266,1,65,0,267
2020-06-08,299,1,65,0,300
2020-06-09,329,1,67,0,330
2020-06-10,358,1,67,0,359
2020-06-11,386,1,67,0,387
2020-06-12,416,1,67,0,417
2020-06-13,462,1,69,0,463
2020-06-14,522,1,70,0,523
2020-06-15,563,1,74,0,564
2020-06-16,591,1,85,0,592
2020-06-17,628,1,85,0,629
2020-06-18,655,1,96,0,656
2020-06-19,704,1,109,0,705
2020-06-20,724,1,118,0,725
2020-06-21,753,1,129,0,754
2020-06-22,753,1,129,0,754
2020-06-23,863,1,152,1,864
2020-06-24,908,1,205,1,909
2020-06-25,950,1,289,2,951
2020-06-26,994,1,335,2,995
2020-06-27,1038,1,370,2,1039
2020-06-28,1127,1,420,2,1128
2020-06-29,1197,1,478,3,1198
2020-06-30,1197,1,478,3,1198
2020-07-01,1314,1,596,3,1315
2020-07-02,1386,1,670,4,1387
2020-07-03,1481,1,734,4,1482
2020-07-04,1481,1,734,4,1482
2020-07-05,1683,1,825,6,1684
2020-07-06,1760,1,936,7,1761
2020-07-07,1812,1,1061,7,1813
2020-07-08,1902,1,1156,8,1903
2020-07-09,2038,1,1207,8,2039
2020-07-10,2150,1,1273,9,2151
2020-07-11,2250,1,1347,9,2251
2020-07-12,2367,1,1428,12,2368
2020-07-13,2452,1,1487,14,2453
2020-07-14,2582,1,1540,17,2583
2020-07-15,2752,1,1607,18,2753
2020-07-16,2950,1,1674,18,2951
2020-07-17,3107,1,1817,19,3108
2020-07-18,3303,1,1946,21,3304
2020-07-19,3483,1,2038,21,3484
2020-07-20,3656,1,2218,22,3657
2020-07-21,3852,1,2361,23,3853
2020-07-22,4026,1,2449,26,4027
2020-07-23,4175,1,2541,28,4176
2020-07-24,4349,1,2655,29,4350
2020-07-25,4539,1,2865,29,4540
2020-07-26,4685,1,3047,33,4686
2020-07-27,4860,1,3277,35,4861
2020-07-28,5118,1,3410,36,5119
2020-07-29,5286,1,3595,36,5287
2020-07-30,5488,1,3784,39,5489
2020-07-31,5703,1,4005,42,5704
2020-08-01,5912,1,4211,45,5913
2020-08-02,6192,1,4438,48,6193
2020-08-03,6529,1,4668,53,6530
2020-08-04,6815,1,4876,56,6816
2020-08-05,7074,1,5114,60,7075
2020-08-06,7422,1,5287,64,7423
2020-08-07,7613,1,5453,66,7614
2020-08-08,7946,1,5595,70,7947
2020-08-09,8205,1,5802,72,8206
2020-08-10,8711,1,5995,75,8712
2020-08-11,9028,1,6208,80,9029
2020-08-12,9443,1,6480,86,9444
2020-08-13,9923,1,6641,89,9924
2020-08-14,10493,1,6912,91,10494
2020-08-15,10969,1,7157,93,10970
2020-08-16,11338,1,7488,98,11339
2020-08-17,11638,1,7775,104,11639
2020-08-18,11993,1,8058,111,11994
2020-08-19,12332,1,8356,116,12333
2020-08-20,12674,1,8713,124,12675
2020-08-21,13098,1,9063,126,13099
2020-08-22,13483,1,9540,135,13484
2020-08-23,13789,1,10019,140,13790
2020-08-24,13998,1,10472,144,13999
2020-08-25,14137,1,10909,148,14138
2020-08-26,14529,1,11224,157,14530
2020-08-27,15026,1,11511,165,15027
2020-08-28,15482,1,11867,171,15483
2020-08-29,16005,1,12296,175,16006
2020-08-30,16552,1,12729,178,16553
2020-08-31,17003,1,13186,183,17004
2020-09-01,17417,1,13577,192,17418
2020-09-02,18005,1,13850,194,18006
2020-09-03,18641,1,14059,204,18642
2020-09-04,19354,1,14361,212,19355
2020-09-05,19862,1,14747,220,19863
2020-09-06,20454,1,15281,229,20455
2020-09-07,20828,1,15839,236,20829
2020-09-08,21172,1,16427,245,21173
2020-09-09,21629,1,16875,256,21630
2020-09-10,22250,1,17156,262,22251
2020-09-11,22889,1,17592,268,22890
2020-09-12,23444,1,18065,276,23445
2020-09-13,24184,1,18576,286,24185
2020-09-14,24591,1,19129,290,24592
2020-09-15,24897,1,19648,304,24898
2020-09-16,25510,1,20094,315,25511
2020-09-17,26138,1,20445,319,26139
2020-09-18,26782,1,20844,327,26783
2020-09-19,27378,1,21314,335,27379
2020-09-20,28021,1,21760,342,28022
2020-09-21,28428,1,22297,351,28429
2020-09-22,28752,1,22726,360,28753
2020-09-23,29342,1,23462,368,29343
2020-09-24,29946,1,23904,375,29947
2020-09-25,30551,1,24347,383,30552
2020-09-26,31070,1,25071,386,31071
2020-09-27,31573,1,25759,391,31574
2020-09-28,31957,1,26460,401,31958
2020-09-29,32395,1,27072,407,32396
2020-09-30,32776,1,27781,419,32777
2020-10-01,33358,1,28153,429,33359
2020-10-02,33941,1,28525,440,33942
2020-10-03,34454,1,29004,442,34455
2020-10-04,34890,1,29518,449,34891
2020-10-05,35327,1,30033,456,35328
2020-10-06,35718,1,30456,460,35719
2020-10-07,36193,1,30950,468,36194
2020-10-08,36669,1,31444,477,36670
2020-10-09,37101,1,31902,484,37102
2020-10-10,37590,1,32317,491,37591
2020-10-11,37933,1,32777,499,37934
2020-10-12,38365,1,33203,507,38366
2020-10-13,38673,1,33698,511,38674
2020-10-14,39081,1,34252,514,39082
2020-10-15,39437,1,34731,519,39438
2020-10-16,39769,1,35161,525,39770
2020-10-17,40090,1,35610,531,40091
2020-10-18,40399,1,36035,538,40400
2020-10-19,40586,1,36395,544,40587
2020-10-20,40745,1,36914,549,40746
2020-10-21,41030,1,37275,555,41031
2020-10-22,41338,1,37683,557,41339
2020-10-23,41812,1,38421,568,41813
2020-10-24,41812,1,38421,568,41813
2020-10-25,42030,1,38769,570,42031
2020-10-26,42241,1,39090,576,42242
2020-10-27,42531,1,39433,582,42532
2020-10-28,42746,1,39778,585,42747
2020-10-29,42967,1,39974,592,42968
2020-10-30,43200,1,40168,597,43201
2020-10-31,43415,1,40409,602,43416
2020-11-01,43625,1,40678,604,43626
2020-11-02,43767,1,40915,609,43768
2020-11-03,43953,1,41123,616,43954
2020-11-04,44188,1,41362,618,44189
2020-11-05,44543,1,41849,630,44544
2020-11-06,44543,1,41849,630,44544
2020-11-07,44915,1,42239,641,44916
2020-11-08,44915,1,42239,641,44916
2020-11-09,45064,1,42446,643,45065
2020-11-10,45208,1,42678,647,45209
2020-11-11,45388,1,42877,651,45389
2020-11-12,45497,1,43029,656,45498
2020-11-13,45604,1,43221,656,45605
2020-11-14,45760,1,43388,658,45761
2020-11-15,45844,1,43533,659,45845
2020-11-16,45902,1,43656,662,45903
2020-11-17,46027,1,43941,663,46028
2020-11-18,46181,1,44132,667,46182
2020-11-19,46343,1,44310,670,46344
2020-11-20,46479,1,44467,670,46480
2020-11-21,46631,1,44665,672,46632
2020-11-22,46747,1,44812,675,46748
2020-11-23,46825,1,44979,677,46826
2020-11-24,46900,1,45083,677,46901
2020-11-25,47067,1,45168,679,47068
2020-11-26,47340,1,45340,685,47341
2020-11-27,47340,1,45340,685,47341
2020-11-28,47490,1,45492,686,47491
2020-11-29,47688,1,45655,686,47689
2020-11-30,47803,1,45790,687,47804
2020-12-01,48123,1,46068,690,48124
2020-12-02,48123,1,46068,690,48124
2020-12-03,48240,1,46132,693,48241
2020-12-04,48364,1,46251,696,48365
2020-12-05,48458,1,46375,696,48459
2020-12-06,48573,1,46493,697,48574
2020-12-07,48685,1,46624,698,48686
2020-12-08,48775,1,46778,701,48776
2020-12-09,48934,1,46924,701,48935
2020-12-10,49035,1,47056,703,49036
2020-12-11,49234,1,47345,703,49235
2020-12-12,49234,1,47345,703,49235
2020-12-13,49304,1,47489,705,49305
2020-12-14,49361,1,47590,706,49362
2020-12-15,49473,1,47737,707,49474
2020-12-16,49656,1,47965,713,49657
2020-12-17,49744,1,48054,716,49745
2020-12-18,49744,1,48054,716,49745
2020-12-19,49848,1,48170,718,49849
2020-12-20,49975,1,48280,718,49976
2020-12-21,50142,1,48479,723,50143
2020-12-22,50142,1,48479,723,50143
2020-12-23,50238,1,48567,725,50239
2020-12-24,50363,1,48637,727,50364
2020-12-25,50453,1,48725,728,50454
2020-12-26,50533,1,48826,728,50534
2020-12-27,50594,1,48913,731,50595
2020-12-28,50666,1,48992,731,50667
2020-12-29,50771,1,49083,734,50772
2020-12-30,50883,1,49199,735,50884
2020-12-31,50980,1,49313,737,50981
2021-01-01,51065,1,49388,739,51066
2021-01-02,51134,1,49466,739,51135
2021-01-03,51229,1,49570,739,51230
2021-01-04,51294,1,49653,741,51295
2021-01-05,51334,1,49741,743,51335
2021-01-06,51414,1,49811,744,51415
2021-01-07,51625,1,49983,744,51626
2021-01-08,51625,1,49983,744,51626
2021-01-09,51708,1,50088,744,51709
2021-01-10,51789,1,50177,746,51790
2021-01-11,51890,1,50343,749,51891
2021-01-12,51890,1,50343,749,51891
2021-01-13,51982,1,50437,749,51983
2021-01-14,52078,1,50515,750,52079
2021-01-15,52181,1,50582,752,52182
2021-01-16,52344,1,50712,756,52345
2021-01-17,52344,1,50712,756,52345
2021-01-18,52404,1,50771,756,52405
2021-01-19,52457,1,50837,756,52458
2021-01-20,52569,1,50952,756,52570
2021-01-21,52711,1,51090,757,52712
2021-01-22,52781,1,51170,758,52782
2021-01-23,52781,1,51170,758,52782
2021-01-24,52866,1,51233,761,52867
2021-01-25,52919,1,51335,761,52920
2021-01-26,52976,1,51448,762,52977
2021-01-27,53046,1,51510,763,53047
2021-01-28,53099,1,51600,763,53100
2021-01-29,53184,1,51652,765,53185
2021-01-30,53262,1,51755,766,53263
2021-01-31,53355,1,51831,766,53356
2021-02-01,53408,1,51891,768,53409
2021-02-02,53468,1,51977,768,53469
2021-02-03,53574,1,52039,768,53575
2021-02-04,53637,1,52109,768,53638
2021-02-05,53716,1,52165,770,53717
2021-02-06,53772,1,52243,770,53773
2021-02-07,53837,1,52299,770,53838
2021-02-08,53936,1,52432,772,53937
2021-02-09,53936,1,52432,772,53937
2021-02-10,53995,1,52530,774,53996
2021-02-11,54067,1,52594,776,54068
2021-02-12,54151,1,52780,777,54152
2021-02-13,54151,1,52780,777,54152
2021-02-14,54192,1,52831,778,54193
2021-02-15,54274,1,52969,781,54275
2021-02-16,54322,1,53035,784,54323
2021-02-17,54322,1,53035,784,54323
2021-02-18,54420,1,53125,786,54421
2021-02-19,54420,1,53125,786,54421
2021-02-20,54465,1,53181,787,54466
2021-02-21,54561,1,53287,787,54562
2021-02-22,54561,1,53287,787,54562
2021-02-23,54590,1,53340,787,54591
2021-02-24,54647,1,53381,788,54648
2021-02-25,54699,1,53416,789,54700
2021-02-26,54770,1,53449,791,54771
2021-02-27,54870,1,53490,794,54871
2021-02-28,54985,1,53585,795,54986
2021-03-01,55025,1,53647,796,55026
2021-03-02,55025,1,53647,796,55026
2021-03-03,55072,1,53695,796,55073
2021-03-04,55142,1,53737,796,55143
2021-03-05,55211,1,53775,798,55212
2021-03-06,55290,1,53817,799,55291
2021-03-07,55360,1,53862,799,55361
2021-03-08,55462,1,54032,799,55463
2021-03-09,55462,1,54032,799,55463
2021-03-10,55537,1,54073,802,55538
2021-03-11,55606,1,54130,802,55607
2021-03-12,55675,1,54169,803,55676
2021-03-13,55757,1,54209,804,55758
2021-03-14,55850,1,54279,805,55851
2021-03-15,55916,1,54362,806,55917
2021-03-16,56005,1,54424,807,56006
2021-03-17,56099,1,54497,811,56100
2021-03-18,56172,1,54556,812,56173
2021-03-19,56270,1,54597,813,56271
2021-03-20,56370,1,54657,815,56371
2021-03-21,56524,1,54713,815,56525
2021-03-22,56622,1,54792,818,56623
2021-03-23,56707,1,54873,818,56708
2021-03-24,56840,1,54931,821,56841
2021-03-25,56980,1,55004,821,56981
2021-03-26,57169,1,55070,822,57170
2021-03-27,57282,1,55181,823,57283
