date,confirmedcasesindian,confirmedcasesforeign,discharged,deaths,totalConfirmed
2020-07-08,930,0,434,14,930
2020-07-09,1008,0,480,14,1008
2020-07-10,1151,0,584,14,1151
2020-07-11,1272,0,637,17,1272
2020-07-12,1337,0,690,18,1337
2020-07-13,1418,0,739,18,1418
2020-07-14,1468,0,785,18,1468
2020-07-15,1531,0,829,18,1531
2020-07-16,1596,0,889,21,1596
2020-07-17,1743,0,947,22,1743
2020-07-18,1832,0,1014,25,1832
2020-07-19,1894,0,1066,28,1894
2020-07-20,1999,0,1154,28,1999
2020-07-21,2092,0,1265,29,2092
2020-07-22,2179,0,1318,30,2179
2020-07-23,2300,0,1369,31,2300
2020-07-24,2420,0,1400,34,2420
2020-07-25,2515,0,1483,35,2515
2020-07-26,2654,0,1561,38,2654
2020-07-27,2786,0,1645,40,2786
2020-07-28,2872,0,1720,43,2872
2020-07-29,3011,0,1782,47,3011
2020-07-30,3177,0,1874,47,3177
2020-07-31,3298,0,1958,48,3298
2020-08-01,3472,0,2100,49,3472
2020-08-02,3606,0,2198,51,3606
2020-08-03,3806,0,2309,52,3806
2020-08-04,3982,0,2411,56,3982
2020-08-05,4147,0,2537,58,4147
2020-08-06,4433,0,2668,65,4433
2020-08-07,4621,0,2808,70,4621
2020-08-08,4862,0,2914,75,4862
2020-08-09,5123,0,3054,80,5123
2020-08-10,5382,0,3201,87,5382
2020-08-11,5624,0,3355,89,5624
2020-08-12,5900,0,3532,91,5900
2020-08-13,6381,0,3676,96,6381
2020-08-14,6680,0,3828,102,6680
2020-08-15,6995,0,4009,106,6995
2020-08-16,7354,0,4224,106,7354
2020-08-17,7732,0,4443,110,7732
2020-08-18,8029,0,4627,114,8029
2020-08-19,8396,0,4909,123,8396
2020-08-20,8750,0,5312,129,8750
2020-08-21,9292,0,5634,137,9292
2020-08-22,9594,0,5934,143,9594
2020-08-23,10112,0,6307,151,10112
2020-08-24,10522,0,6657,159,10522
2020-08-25,10859,0,6942,164,10859
2020-08-26,11426,0,7273,172,11426
2020-08-27,11930,0,7486,180,11930
2020-08-28,12434,0,7761,190,12434
2020-08-29,13024,0,8080,199,13024
2020-08-30,13556,0,8511,211,13556
2020-08-31,14127,0,8968,221,14127
2020-09-01,14411,0,9334,228,14411
2020-09-02,14766,0,9675,240,14766
2020-09-03,15157,0,9968,253,15157
2020-09-04,15581,0,10279,260,15581
2020-09-05,16164,0,10674,280,16164
2020-09-06,16566,0,11107,298,16566
2020-09-07,17032,0,11632,314,17032
2020-09-08,17316,0,12135,325,17316
2020-09-09,17749,0,12581,337,17749
2020-09-10,18084,0,12967,347,18084
2020-09-11,18536,0,13389,353,18536
2020-09-12,19026,0,13783,365,19026
2020-09-13,19445,0,14228,370,19445
2020-09-14,19833,0,14570,385,19833
2020-09-15,20226,0,15027,394,20226
2020-09-16,20601,0,15522,405,20601
2020-09-17,21111,0,15923,418,21111
2020-09-18,21428,0,16253,431,21428
2020-09-19,21913,0,16715,462,21913
2020-09-20,22456,0,17209,462,22456
2020-09-21,22926,0,17556,462,22926
2020-09-22,23191,0,18065,467,23191
2020-09-23,23684,0,18454,473,23684
2020-09-24,24289,0,18882,480,24289
2020-09-25,24895,0,19311,487,24895
2020-09-26,25489,0,19781,494,25489
2020-09-27,26032,0,20205,500,26032
2020-09-28,26400,0,20648,513,26400
2020-09-29,26685,0,21156,515,26685
2020-09-30,27066,0,21616,517,27066
2020-10-01,27545,0,22060,521,27545
2020-10-02,28024,0,22505,525,28024
2020-10-03,28534,0,22948,532,28534
2020-10-04,28811,0,23355,535,28811
2020-10-05,29089,0,23763,539,29089
2020-10-06,29277,0,24221,543,29277
2020-10-07,29719,0,24575,547,29719
2020-10-08,30161,0,24930,551,30161
2020-10-09,30539,0,25256,556,30539
2020-10-10,30904,0,25543,558,30904
2020-10-11,31233,0,25955,559,31233
2020-10-12,31549,0,26291,563,31549
2020-10-13,31737,0,26555,565,31737
2020-10-14,32004,0,26865,567,32004
2020-10-15,32245,0,27152,568,32245
2020-10-16,32486,0,27365,570,32486
2020-10-17,32766,0,27671,571,32766
2020-10-18,32978,0,27984,574,32978
2020-10-19,33141,0,28290,574,33141
2020-10-20,33247,0,28520,575,33247
2020-10-21,33452,0,28774,577,33452
2020-10-22,33622,0,29016,580,33622
2020-10-23,33986,0,29427,584,33986
2020-10-24,33986,0,29427,584,33986
2020-10-25,34112,0,29614,586,34112
2020-10-26,34193,0,29801,588,34193
2020-10-27,34336,0,29990,588,34336
2020-10-28,34482,0,30153,588,34482
2020-10-29,34583,0,30307,590,34583
2020-10-30,34761,0,30449,592,34761
2020-10-31,34908,0,30577,592,34908
2020-11-01,35013,0,30724,592,35013
2020-11-02,35109,0,31345,595,35109
2020-11-03,35178,0,31827,595,35178
2020-11-04,35325,0,32284,596,35325
2020-11-05,35550,0,33123,597,35550
2020-11-06,35550,0,33123,597,35550
2020-11-07,35744,0,33932,600,35744
2020-11-08,35744,0,33932,600,35744
2020-11-09,35838,0,34067,601,35838
2020-11-10,35900,0,34212,602,35900
2020-11-11,36000,0,34325,604,36000
2020-11-12,36114,0,34432,605,36114
2020-11-13,36179,0,34501,607,36179
2020-11-14,36252,0,34571,608,36252
2020-11-15,36299,0,34637,608,36299
2020-11-16,36324,0,34732,608,36324
2020-11-17,36337,0,34827,608,36337
2020-11-18,36409,0,34958,608,36409
2020-11-19,36465,0,35152,608,36465
2020-11-20,36533,0,35254,609,36533
2020-11-21,36585,0,35355,609,36585
2020-11-22,36648,0,35437,609,36648
2020-11-23,36693,0,35525,609,36693
2020-11-24,36718,0,35582,609,36718
2020-11-25,36769,0,35671,609,36769
2020-11-26,36840,0,35687,609,36840
2020-11-27,36840,0,35687,609,36840
2020-11-28,36856,0,35733,609,36856
2020-11-29,36902,0,35774,609,36902
2020-11-30,36935,0,35846,609,36935
2020-12-01,37020,0,35970,611,37020
2020-12-02,37020,0,35970,611,37020
2020-12-03,37079,0,36035,612,37079
2020-12-04,37119,0,36062,613,37119
2020-12-05,37165,0,36124,614,37165
2020-12-06,37209,0,36176,614,37209
2020-12-07,37224,0,36238,614,37224
2020-12-08,37270,0,36263,615,37270
2020-12-09,37311,0,36308,615,37311
2020-12-10,37339,0,36354,615,37339
2020-12-11,37406,0,36420,619,37406
2020-12-12,37406,0,36420,619,37406
2020-12-13,37444,0,36479,619,37444
2020-12-14,37492,0,36536,619,37492
2020-12-15,37513,0,36586,620,37513
2020-12-16,37582,0,36661,622,37582
2020-12-17,37622,0,36693,622,37622
2020-12-18,37622,0,36693,622,37622
2020-12-19,37670,0,36731,623,37670
2020-12-20,37715,0,36752,624,37715
2020-12-21,37762,0,36803,627,37762
2020-12-22,37762,0,36803,627,37762
2020-12-23,37811,0,36822,629,37811
2020-12-24,37845,0,36866,629,37845
2020-12-25,37885,0,36892,629,37885
2020-12-26,37914,0,36936,629,37914
2020-12-27,37947,0,36962,630,37947
2020-12-28,37995,0,37005,631,37995
2020-12-29,38028,0,37040,631,38028
2020-12-30,38070,0,37074,633,38070
2020-12-31,38096,0,37100,633,38096
2021-01-01,38132,0,37115,633,38132
2021-01-02,38164,0,37165,633,38164
2021-01-03,38174,0,37195,633,38174
2021-01-04,38224,0,37233,633,38224
2021-01-05,38253,0,37261,635,38253
2021-01-06,38300,0,37292,635,38300
2021-01-07,38369,0,37374,636,38369
2021-01-08,38369,0,37374,636,38369
2021-01-09,38389,0,37410,636,38389
2021-01-10,38425,0,37461,636,38425
2021-01-11,38477,0,37535,638,38477
2021-01-12,38477,0,37535,638,38477
2021-01-13,38495,0,37563,639,38495
2021-01-14,38524,0,37607,639,38524
2021-01-15,38567,0,37629,640,38567
2021-01-16,38611,0,37683,642,38611
2021-01-17,38611,0,37683,642,38611
2021-01-18,38646,0,37720,642,38646
2021-01-19,38669,0,37740,643,38669
2021-01-20,38706,0,37766,643,38706
2021-01-21,38772,0,37830,643,38772
2021-01-22,38794,0,37857,643,38794
2021-01-23,38794,0,37857,643,38794
2021-01-24,38830,0,37884,644,38830
2021-01-25,38860,0,37927,645,38860
2021-01-26,38878,0,37953,645,38878
2021-01-27,38910,0,37970,645,38910
2021-01-28,38934,0,38006,646,38934
2021-01-29,38973,0,38035,647,38973
2021-01-30,39004,0,38062,647,39004
2021-01-31,39047,0,38094,647,39047
2021-02-01,39068,0,38135,648,39068
2021-02-02,39096,0,38160,651,39096
2021-02-03,39123,0,38186,651,39123
2021-02-04,39146,0,38215,652,39146
2021-02-05,39185,0,38240,652,39185
2021-02-06,39235,0,38267,654,39235
2021-02-07,39270,0,38299,654,39270
2021-02-08,39318,0,38354,655,39318
2021-02-09,39318,0,38354,655,39318
2021-02-10,39353,0,38391,655,39353
2021-02-11,39372,0,38423,656,39372
2021-02-12,39416,0,38476,656,39416
2021-02-13,39416,0,38476,656,39416
2021-02-14,39440,0,38500,656,39440
2021-02-15,39468,0,38574,658,39468
2021-02-16,39488,0,38617,658,39488
2021-02-17,39488,0,38617,658,39488
2021-02-18,39526,0,38667,660,39526
2021-02-19,39526,0,38667,660,39526
2021-02-20,39540,0,38701,662,39540
2021-02-21,39592,0,38737,663,39592
2021-02-22,39592,0,38737,663,39592
2021-02-23,39600,0,38763,663,39600
2021-02-24,39628,0,38784,665,39628
2021-02-25,39656,0,38801,666,39656
2021-02-26,39677,0,38814,667,39677
2021-02-27,39697,0,38836,667,39697
2021-02-28,39725,0,38872,668,39725
2021-03-01,39734,0,38888,669,39734
2021-03-02,39734,0,38888,669,39734
2021-03-03,39763,0,38920,669,39763
2021-03-04,39777,0,38940,669,39777
2021-03-05,39794,0,38959,669,39794
2021-03-06,39824,0,38979,669,39824
2021-03-07,39843,0,39000,670,39843
2021-03-08,39882,0,39041,670,39882
2021-03-09,39882,0,39041,670,39882
2021-03-10,39908,0,39060,670,39908
2021-03-11,39932,0,39083,670,39932
2021-03-12,39954,0,39108,670,39954
2021-03-13,39984,0,39128,670,39984
2021-03-14,40015,0,39154,670,40015
2021-03-15,40030,0,39169,671,40030
2021-03-16,40044,0,39186,672,40044
2021-03-17,40068,0,39215,673,40068
2021-03-18,40120,0,39233,673,40120
2021-03-19,40201,0,39521,674,40201
2021-03-20,40262,0,39521,674,40262
2021-03-21,40322,0,39521,674,40322
2021-03-22,40386,0,39521,675,40386
2021-03-23,40433,0,39521,676,40433
2021-03-24,40520,0,39521,677,40520
2021-03-25,40645,0,39521,679,40645
2021-03-26,40740,0,39521,679,40740
2021-03-27,40836,0,39521,679,40836
