date,confirmedcasesindian,confirmedcasesforeign,discharged,deaths,totalConfirmed
2020-06-06,132,0,41,0,132
2020-06-07,157,0,52,0,157
2020-06-08,172,0,52,0,172
2020-06-09,272,0,58,0,272
2020-06-10,304,0,61,0,304
2020-06-11,311,0,63,0,311
2020-06-12,366,0,73,0,366
2020-06-13,385,0,77,0,385
2020-06-14,449,0,91,0,449
2020-06-15,458,0,91,0,458
2020-06-16,490,0,151,0,490
2020-06-17,500,0,159,0,500
2020-06-18,552,0,192,0,552
2020-06-19,606,0,199,0,606
2020-06-20,681,0,218,0,681
2020-06-21,777,0,232,0,777
2020-06-22,841,0,250,0,841
2020-06-23,898,0,250,0,898
2020-06-24,921,0,258,0,921
2020-06-25,970,0,328,0,970
2020-06-26,1056,0,354,0,1056
2020-06-27,1075,0,393,0,1075
2020-06-28,1092,0,432,0,1092
2020-06-29,1185,0,455,0,1185
2020-06-30,1227,0,494,0,1227
2020-07-01,1234,0,553,0,1234
2020-07-02,1260,0,579,0,1260
2020-07-03,1279,0,617,0,1279
2020-07-04,1316,0,639,0,1316
2020-07-05,1325,0,667,0,1325
2020-07-06,1366,0,688,0,1366
2020-07-07,1390,0,734,0,1390
2020-07-08,1430,0,771,0,1430
2020-07-09,1435,0,793,0,1435
2020-07-10,1450,0,799,0,1450
2020-07-11,1582,0,832,0,1582
2020-07-12,1593,0,843,0,1593
2020-07-13,1609,0,896,0,1609
2020-07-14,1626,0,970,0,1626
2020-07-15,1672,0,970,0,1672
2020-07-16,1700,0,989,0,1700
2020-07-17,1764,0,1129,0,1764
2020-07-18,1800,0,1163,0,1800
2020-07-19,1891,0,1182,0,1891
2020-07-20,1911,0,1213,0,1911
2020-07-21,1925,0,1307,0,1925
2020-07-22,2015,0,1400,0,2015
2020-07-23,2060,0,1428,0,2060
2020-07-24,2115,0,1466,0,2115
2020-07-25,2146,0,1491,0,2146
2020-07-26,2176,0,1524,0,2176
2020-07-27,2235,0,1554,0,2235
2020-07-28,2286,0,1596,0,2286
2020-07-29,2317,0,1612,0,2317
2020-07-30,2458,0,1639,0,2458
2020-07-31,2505,0,1672,4,2505
2020-08-01,2621,0,1689,5,2621
2020-08-02,2756,0,1699,6,2756
2020-08-03,2831,0,1737,7,2831
2020-08-04,2920,0,1766,7,2920
2020-08-05,3018,0,1814,7,3018
2020-08-06,3093,0,1862,7,3093
2020-08-07,3217,0,1905,8,3217
2020-08-08,3466,0,1926,10,3466
2020-08-09,3635,0,1927,11,3635
2020-08-10,3753,0,2044,11,3753
2020-08-11,3853,0,2122,11,3853
2020-08-12,3941,0,2128,12,3941
2020-08-13,3982,0,2231,12,3982
2020-08-14,4112,0,2295,13,4112
2020-08-15,4198,0,2360,13,4198
2020-08-16,4390,0,2438,13,4390
2020-08-17,4569,0,2632,16,4569
2020-08-18,4687,0,2734,17,4687
2020-08-19,4765,0,2789,18,4765
2020-08-20,4876,0,2885,18,4876
2020-08-21,4925,0,3002,18,4925
2020-08-22,5049,0,3261,20,5049
2020-08-23,5132,0,3455,22,5132
2020-08-24,5246,0,3616,22,5246
2020-08-25,5362,0,3714,22,5362
2020-08-26,5444,0,3812,24,5444
2020-08-27,5585,0,3829,25,5585
2020-08-28,5725,0,3957,25,5725
2020-08-29,5843,0,4057,27,5843
2020-08-30,5960,0,4186,28,5960
2020-08-31,6112,0,4239,28,6112
2020-09-01,6252,0,4330,28,6252
2020-09-02,6382,0,4450,29,6382
2020-09-03,6507,0,4607,29,6507
2020-09-04,6609,0,4774,32,6609
2020-09-05,6699,0,4899,35,6699
2020-09-06,6883,0,4975,36,6883
2020-09-07,7022,0,5164,38,7022
2020-09-08,7106,0,5358,38,7106
2020-09-09,7202,0,5480,39,7202
2020-09-10,7362,0,5548,40,7362
2020-09-11,7470,0,5793,44,7470
2020-09-12,7579,0,6002,44,7579
2020-09-13,7731,0,6102,45,7731
2020-09-14,7875,0,6191,46,7875
2020-09-15,7971,0,6340,46,7971
2020-09-16,8210,0,6418,47,8210
2020-09-17,8320,0,6521,48,8320
2020-09-18,8430,0,6538,51,8430
2020-09-19,8607,0,6629,52,8607
2020-09-20,8724,0,6723,55,8724
2020-09-21,8894,0,6767,57,8894
2020-09-22,9010,0,6838,59,9010
2020-09-23,9280,0,6887,60,9280
2020-09-24,9408,0,7128,61,9408
2020-09-25,9537,0,7369,62,9537
2020-09-26,9791,0,7602,63,9791
2020-09-27,10051,0,7681,64,10051
2020-09-28,10299,0,7876,64,10299
2020-09-29,10477,0,7982,64,10477
2020-09-30,10746,0,8039,65,10746
2020-10-01,10928,0,8340,66,10928
2020-10-02,11111,0,8641,68,11111
2020-10-03,11397,0,8992,69,11397
2020-10-04,11626,0,9098,71,11626
2020-10-05,11855,0,9205,74,11855
2020-10-06,12105,0,9334,75,12105
2020-10-07,12297,0,9469,77,12297
2020-10-08,12489,0,9604,80,12489
2020-10-09,12679,0,9719,83,12679
2020-10-10,12810,0,9866,86,12810
2020-10-11,13092,0,10396,88,13092
2020-10-12,13326,0,10504,91,13326
2020-10-13,13556,0,10707,93,13556
2020-10-14,13793,0,10829,97,13793
2020-10-15,14094,0,10915,103,14094
2020-10-16,14378,0,11081,104,14378
2020-10-17,14715,0,11245,109,14715
2020-10-18,15141,0,11443,111,15141
2020-10-19,15463,0,11741,116,15463
2020-10-20,15778,0,11913,117,15778
2020-10-21,16062,0,12059,121,16062
2020-10-22,16267,0,12297,124,16267
2020-10-23,16777,0,12562,132,16777
2020-10-24,16777,0,12562,132,16777
2020-10-25,17022,0,12719,138,17022
2020-10-26,17162,0,12857,139,17162
2020-10-27,17424,0,13057,144,17424
2020-10-28,17604,0,13208,150,17604
2020-10-29,17809,0,13420,156,17809
2020-10-30,18051,0,13583,160,18051
2020-10-31,18272,0,13805,164,18272
2020-11-01,18502,0,14862,168,18502
2020-11-02,18750,0,15065,171,18750
2020-11-03,19091,0,15343,180,19091
2020-11-04,19241,0,15460,184,19241
2020-11-05,19725,0,15750,189,19725
2020-11-06,19725,0,15750,189,19725
2020-11-07,20131,0,16714,194,20131
2020-11-08,20131,0,16714,194,20131
2020-11-09,20376,0,17072,197,20376
2020-11-10,20558,0,17259,198,20558
2020-11-11,20777,0,17534,200,20777
2020-11-12,20950,0,17698,202,20950
2020-11-13,21211,0,17889,207,21211
2020-11-14,21425,0,18144,213,21425
2020-11-15,21636,0,18334,218,21636
2020-11-16,21871,0,18593,221,21871
2020-11-17,22049,0,18832,224,22049
2020-11-18,22208,0,19065,225,22208
2020-11-19,22318,0,19259,231,22318
2020-11-20,22548,0,19431,231,22548
2020-11-21,22748,0,19620,232,22748
2020-11-22,23018,0,19813,233,23018
2020-11-23,23400,0,20018,236,23400
2020-11-24,23650,0,20374,238,23650
2020-11-25,23940,0,20525,240,23940
2020-11-26,24292,0,20798,249,24292
2020-11-27,24292,0,20798,249,24292
2020-11-28,24514,0,21006,256,24514
2020-11-29,24749,0,21203,263,24749
2020-11-30,24910,0,21401,273,24910
2020-12-01,25243,0,21718,289,25243
2020-12-02,25243,0,21718,289,25243
2020-12-03,25390,0,21937,291,25390
2020-12-04,25536,0,22172,294,25536
2020-12-05,25691,0,22445,295,25691
2020-12-06,25857,0,22655,299,25857
2020-12-07,26073,0,22848,306,26073
2020-12-08,26225,0,22997,309,26225
2020-12-09,26396,0,23166,311,26396
2020-12-10,26534,0,23301,318,26534
2020-12-11,26859,0,23541,320,26859
2020-12-12,26859,0,23541,320,26859
2020-12-13,27036,0,23657,322,27036
2020-12-14,27155,0,23759,322,27155
2020-12-15,27209,0,24739,324,27209
2020-12-16,27373,0,25107,329,27373
2020-12-17,27454,0,25250,332,27454
2020-12-18,27454,0,25250,332,27454
2020-12-19,27540,0,25371,334,27540
2020-12-20,27598,0,25512,336,27598
2020-12-21,27684,0,25779,337,27684
2020-12-22,27684,0,25779,337,27684
2020-12-23,27723,0,25928,337,27723
2020-12-24,27827,0,26030,338,27827
2020-12-25,27876,0,26173,341,27876
2020-12-26,27943,0,26247,344,27943
2020-12-27,27976,0,26331,344,27976
2020-12-28,28029,0,26404,348,28029
2020-12-29,28060,0,26478,348,28060
2020-12-30,28096,0,26521,353,28096
2020-12-31,28137,0,26601,354,28137
2021-01-01,28188,0,26678,355,28188
2021-01-02,28206,0,26742,356,28206
2021-01-03,28243,0,26782,357,28243
2021-01-04,28281,0,26815,358,28281
2021-01-05,28332,0,26862,361,28332
2021-01-06,28418,0,27613,363,28418
2021-01-07,28531,0,27677,364,28531
2021-01-08,28531,0,27677,364,28531
2021-01-09,28579,0,27735,364,28579
2021-01-10,28646,0,27766,365,28646
2021-01-11,28693,0,27851,365,28693
2021-01-12,28693,0,27851,365,28693
2021-01-13,28725,0,27879,365,28725
2021-01-14,28769,0,27935,365,28769
2021-01-15,28787,0,27976,365,28787
2021-01-16,28835,0,28089,366,28835
2021-01-17,28835,0,28089,366,28835
2021-01-18,28856,0,28147,366,28856
2021-01-19,28867,0,28205,366,28867
2021-01-20,28900,0,28298,367,28900
2021-01-21,28938,0,28351,367,28938
2021-01-22,28953,0,28387,369,28953
2021-01-23,28953,0,28387,369,28953
2021-01-24,28970,0,28405,369,28970
2021-01-25,28986,0,28416,369,28986
2021-01-26,28997,0,28442,369,28997
2021-01-27,29003,0,28463,369,29003
2021-01-28,29007,0,28476,370,29007
2021-01-29,29022,0,28499,370,29022
2021-01-30,29037,0,28524,371,29037
2021-01-31,29052,0,28545,371,29052
2021-02-01,29068,0,28553,371,29068
2021-02-02,29072,0,28562,371,29072
2021-02-03,29077,0,28568,371,29077
2021-02-04,29086,0,28603,372,29086
2021-02-05,29099,0,28614,372,29099
2021-02-06,29110,0,28625,372,29110
2021-02-07,29117,0,28636,372,29117
2021-02-08,29130,0,28672,373,29130
2021-02-09,29130,0,28672,373,29130
2021-02-10,29137,0,28687,373,29137
2021-02-11,29148,0,28726,373,29148
2021-02-12,29166,0,28737,373,29166
2021-02-13,29166,0,28737,373,29166
2021-02-14,29183,0,28744,373,29183
2021-02-15,29204,0,28755,373,29204
2021-02-16,29213,0,28757,373,29213
2021-02-17,29213,0,28757,373,29213
2021-02-18,29225,0,28769,373,29225
2021-02-19,29225,0,28769,373,29225
2021-02-20,29230,0,28772,373,29230
2021-02-21,29237,0,28784,373,29237
2021-02-22,29237,0,28784,373,29237
2021-02-23,29240,0,28818,373,29240
2021-02-24,29243,0,28834,373,29243
2021-02-25,29250,0,28836,373,29250
2021-02-26,29253,0,28840,373,29253
2021-02-27,29260,0,28850,373,29260
2021-02-28,29273,0,28867,373,29273
2021-03-01,29274,0,28871,373,29274
2021-03-02,29274,0,28871,373,29274
2021-03-03,29282,0,28876,373,29282
2021-03-04,29283,0,28878,373,29283
2021-03-05,29283,0,28878,373,29283
2021-03-06,29286,0,28880,373,29286
2021-03-07,29288,0,28884,373,29288
2021-03-08,29296,0,28894,373,29296
2021-03-09,29296,0,28894,373,29296
2021-03-10,29298,0,28895,373,29298
2021-03-11,29305,0,28897,373,29305
2021-03-12,29309,0,28900,373,29309
2021-03-13,29310,0,28907,373,29310
2021-03-14,29311,0,28911,373,29311
2021-03-15,29313,0,28914,373,29313
2021-03-16,29313,0,28916,373,29313
2021-03-17,29315,0,28918,373,29315
2021-03-18,29323,0,28922,373,29323
2021-03-19,29325,0,28924,373,29325
2021-03-20,29326,0,28929,373,29326
2021-03-21,29332,0,28931,373,29332
2021-03-22,29335,0,28933,373,29335
2021-03-23,29339,0,28933,373,29339
2021-03-24,29352,0,28935,373,29352
2021-03-25,29362,0,28935,374,29362
2021-03-26,29367,0,28936,374,29367
2021-03-27,29373,0,28939,374,29373
